Date,ProductID,UnitPrice,CompetitorPrice,PromoFlag,Quantity
2025-09-20,38,521.43,506.18,0,20
2025-09-21,38,521.43,520.2,0,18
2025-09-22,38,521.43,488.97,0,16
2025-09-23,38,521.43,512.67,0,16
2025-09-24,38,521.43,492.88,0,14
2025-09-25,38,521.43,488.04,0,13
2025-09-26,38,521.43,499.2,0,17
2025-09-27,38,521.43,489.76,0,17
2025-09-28,38,521.43,482.74,0,20
2025-09-29,38,521.43,510.98,0,13
2025-09-30,38,521.43,505.56,0,17
2025-10-01,38,521.43,443.42,0,14
2025-10-02,38,521.43,419.63,0,15
2025-10-03,38,521.43,405.7,0,16
2025-10-04,38,521.43,406.67,0,18
2025-10-05,38,521.43,482.95,0,17
2025-10-06,38,521.43,525.62,0,14
2025-10-07,38,521.43,494.22,0,14
2025-10-08,38,521.43,499.89,0,15
2025-10-09,38,521.43,493.79,0,17
2025-10-10,38,521.43,497.27,0,17
2025-10-11,38,521.43,493.61,0,18
2025-10-12,38,521.43,499.22,0,17
2025-10-13,38,521.43,493.52,0,16
2025-10-14,38,521.43,497.08,0,18
2025-10-15,38,521.43,484.62,0,16
2025-10-16,38,521.43,498.8,0,19
2025-10-17,38,521.43,498.59,0,16
2025-10-18,38,521.43,500.47,0,18
2025-10-19,38,521.43,503.73,0,19
2025-10-20,38,521.43,506.01,0,15
2025-10-21,38,521.43,488.93,0,16
2025-10-22,38,521.43,491.93,0,19
2025-10-23,38,521.43,501.87,0,15
2025-10-24,38,521.43,503.88,0,16
2025-10-25,38,521.43,498.79,0,20
2025-10-26,38,521.43,503.57,0,24
2025-10-27,38,521.43,495.46,0,13
2025-10-28,38,521.43,510.18,0,16
2025-10-29,38,521.43,503.06,0,15
2025-10-30,38,521.43,511.25,0,17
2025-10-31,38,521.43,519.55,0,17
2025-11-01,38,521.43,489.9,0,27
2025-11-02,38,521.43,499.82,0,25
2025-11-03,38,385.86,504.89,1,23
2025-11-04,38,385.86,495.14,1,22
2025-11-05,38,385.86,484.59,1,29
2025-11-06,38,385.86,492.21,1,26
2025-11-07,38,385.86,507.52,1,36
2025-11-08,38,385.86,508.12,1,28
2025-11-09,38,385.86,511.72,1,33
2025-11-10,38,521.43,494.07,0,19
2025-11-11,38,521.43,498.11,0,21
2025-11-12,38,521.43,490.67,0,18
2025-11-13,38,521.43,493.78,0,19
2025-11-14,38,521.43,506.25,0,18
2025-11-15,38,521.43,485.81,0,24
2025-11-16,38,521.43,514.67,0,20
2025-11-17,38,521.43,491.47,0,14
2025-11-18,38,521.43,489.15,0,18
2025-11-19,38,521.43,514.68,0,21
2025-11-20,38,521.43,491.66,0,16
2025-11-21,38,521.43,509.98,0,21
2025-11-22,38,396.29,497.34,1,25
2025-11-23,38,396.29,504.05,1,29
2025-11-24,38,396.29,493.78,1,23
2025-11-25,38,396.29,495.22,1,22
2025-11-26,38,396.29,495.28,1,25
2025-11-27,38,521.43,510.49,0,18
2025-11-28,38,521.43,491.75,0,20
2025-11-29,38,521.43,442.05,0,20
2025-11-30,38,521.43,400.14,0,19
2025-12-01,38,521.43,387.08,0,15
2025-12-02,38,521.43,414.83,0,17
2025-12-03,38,521.43,415.37,0,16
2025-12-04,38,521.43,514.94,0,22
2025-12-05,38,521.43,489.58,0,18
2025-12-06,38,521.43,486.09,0,20
2025-12-07,38,521.43,483.9,0,20
2025-12-08,38,521.43,488.83,0,18
2025-12-09,38,521.43,500.54,0,18
2025-12-10,38,521.43,487.94,0,19
2025-12-11,38,521.43,491.04,0,18
2025-12-12,38,521.43,506.36,0,19
2025-12-13,38,521.43,500.35,0,24
2025-12-14,38,521.43,494.74,0,22
2025-12-15,38,521.43,501.82,0,18
2025-12-16,38,521.43,507.92,0,22
2025-12-17,38,521.43,516.22,0,19
2025-12-18,38,521.43,496.71,0,17
2025-12-19,38,521.43,510.23,0,21
2025-12-20,38,521.43,518.54,0,19
2025-12-21,38,521.43,504.75,0,18
2025-12-22,38,521.43,503.03,0,20
2025-12-23,38,521.43,479.45,0,17
2025-12-24,38,521.43,501.46,0,18
2025-12-25,38,521.43,509.46,0,21
2025-12-26,38,521.43,493.37,0,19
2025-12-27,38,521.43,494.87,0,19
2025-12-28,38,521.43,509.09,0,19
2025-12-29,38,521.43,504.19,0,16
2025-12-30,38,521.43,501.82,0,18
2025-12-31,38,521.43,495.71,0,19
2024-01-01,39,57.42,54.21,0,51
2024-01-02,39,57.42,55.4,0,51
2024-01-03,39,57.42,55.16,0,70
2024-01-04,39,57.42,54.81,0,56
2024-01-05,39,57.42,56.47,0,53
2024-01-06,39,57.42,55.35,0,64
2024-01-07,39,57.42,54.66,0,62
2024-01-08,39,45.36,55.3,1,96
2024-01-09,39,45.36,52.96,1,101
2024-01-10,39,45.36,55.06,1,105
2024-01-11,39,45.36,54.1,1,87
2024-01-12,39,45.36,53.44,1,84
2024-01-13,39,45.36,55.13,1,109
2024-01-14,39,45.36,54.89,1,109
2024-01-15,39,57.42,56.1,0,46
2024-01-16,39,57.42,54.04,0,50
2024-01-17,39,57.42,55.69,0,53
2024-01-18,39,57.42,55.49,0,48
2024-01-19,39,57.42,56.22,0,60
2024-01-20,39,57.42,53.7,0,67
2024-01-21,39,57.42,56.91,0,60
2024-01-22,39,57.42,54.86,0,48
2024-01-23,39,57.42,55.62,0,55
2024-01-24,39,57.42,56.22,0,56
2024-01-25,39,57.42,54.99,0,51
2024-01-26,39,57.42,54.34,0,64
2024-01-27,39,57.42,54.15,0,65
2024-01-28,39,57.42,56.25,0,72
2024-01-29,39,57.42,54.01,0,51
2024-01-30,39,57.42,57.28,0,71
2024-01-31,39,57.42,55.19,0,60
2024-02-01,39,57.42,54.61,0,48
2024-02-02,39,57.42,55.29,0,58
2024-02-03,39,57.42,54.89,0,70
2024-02-04,39,57.42,54.32,0,64
2024-02-05,39,57.42,55.47,0,47
2024-02-06,39,57.42,54.98,0,61
2024-02-07,39,57.42,55.3,0,52
2024-02-08,39,57.42,56.45,0,67
2024-02-09,39,57.42,55.36,0,59
2024-02-10,39,57.42,45.92,0,71
2024-02-11,39,57.42,46.87,0,59
2024-02-12,39,57.42,45.99,0,47
2024-02-13,39,57.42,48.44,0,54
2024-02-14,39,57.42,54.94,0,61
2024-02-15,39,57.42,55.72,0,55
2024-02-16,39,57.42,57.07,0,56
2024-02-17,39,57.42,44.21,0,47
2024-02-18,39,57.42,43.29,0,74
2024-02-19,39,57.42,44.15,0,40
2024-02-20,39,57.42,47.65,0,50
2024-02-21,39,57.42,46.58,0,57
2024-02-22,39,57.42,44.24,0,48
2024-02-23,39,57.42,55.64,0,51
2024-02-24,39,57.42,53.44,0,56
2024-02-25,39,57.42,54.86,0,63
2024-02-26,39,57.42,54.67,0,56
2024-02-27,39,57.42,55.7,0,63
2024-02-28,39,57.42,44.34,0,61
2024-02-29,39,57.42,48.18,0,48
2024-03-01,39,57.42,44.51,0,53
2024-03-02,39,57.42,43.86,0,71
2024-03-03,39,57.42,56.26,0,65
2024-03-04,39,57.42,55.6,0,51
2024-03-05,39,57.42,53.51,0,63
2024-03-06,39,57.42,53.45,0,49
2024-03-07,39,57.42,56.59,0,63
2024-03-08,39,57.42,54.37,0,78
2024-03-09,39,57.42,54.59,0,77
2024-03-10,39,57.42,54.8,0,62
2024-03-11,39,46.51,54.95,1,88
2024-03-12,39,46.51,55.29,1,70
2024-03-13,39,46.51,55.03,1,86
2024-03-14,39,46.51,53.58,1,89
2024-03-15,39,46.51,57.64,1,101
2024-03-16,39,46.51,54.37,1,107
2024-03-17,39,46.51,53.68,1,111
2024-03-18,39,57.42,55.72,0,53
2024-03-19,39,57.42,55.19,0,64
2024-03-20,39,57.42,54.89,0,64
2024-03-21,39,57.42,54.65,0,63
2024-03-22,39,57.42,55.71,0,61
2024-03-23,39,41.92,55.29,1,116
2024-03-24,39,41.92,53.37,1,132
2024-03-25,39,41.92,54.2,1,107
2024-03-26,39,41.92,54.41,1,117
2024-03-27,39,57.42,55.55,0,53
2024-03-28,39,57.42,54.13,0,56
2024-03-29,39,57.42,57.11,0,59
2024-03-30,39,57.42,54.13,0,82
2024-03-31,39,57.42,56.71,0,73
2024-04-01,39,57.42,54.46,0,56
2024-04-02,39,57.42,55.24,0,61
2024-04-03,39,57.42,55.18,0,66
2024-04-04,39,57.42,55.29,0,63
2024-04-05,39,57.42,55.65,0,57
2024-04-06,39,57.42,55.79,0,77
2024-04-07,39,57.42,56.11,0,65
2024-04-08,39,57.42,53.49,0,45
2024-04-09,39,57.42,54.75,0,70
2024-04-10,39,57.42,55.41,0,58
2024-04-11,39,57.42,54.82,0,59
2024-04-12,39,57.42,56.6,0,54
2024-04-13,39,57.42,56.07,0,67
2024-04-14,39,57.42,52.22,0,75
2024-04-15,39,57.42,55.59,0,58
2024-04-16,39,57.42,57.42,0,66
2024-04-17,39,57.42,55.53,0,62
2024-04-18,39,57.42,54.97,0,59
2024-04-19,39,57.42,56.31,0,74
2024-04-20,39,57.42,55.95,0,69
2024-04-21,39,57.42,55.22,0,76
2024-04-22,39,57.42,53.53,0,70
2024-04-23,39,57.42,56.19,0,68
2024-04-24,39,57.42,56.04,0,57
2024-04-25,39,57.42,57.37,0,72
2024-04-26,39,57.42,54.32,0,68
2024-04-27,39,57.42,55.62,0,70
2024-04-28,39,57.42,43.18,0,70
2024-04-29,39,57.42,42.18,0,58
2024-04-30,39,57.42,47.38,0,65
2024-05-01,39,57.42,44.56,0,62
2024-05-02,39,57.42,49.91,0,62
2024-05-03,39,57.42,54.97,0,59
2024-05-04,39,57.42,56.74,0,80
2024-05-05,39,57.42,56.46,0,71
2024-05-06,39,57.42,54.55,0,50
2024-05-07,39,57.42,56.85,0,76
2024-05-08,39,57.42,55.56,0,67
2024-05-09,39,57.42,56.52,0,58
2024-05-10,39,57.42,54.86,0,75
2024-05-11,39,57.42,47.9,0,61
2024-05-12,39,57.42,41.76,0,70
2024-05-13,39,57.42,45.75,0,56
2024-05-14,39,57.42,48.42,0,56
2024-05-15,39,57.42,56.05,0,64
2024-05-16,39,45.94,53.59,1,93
2024-05-17,39,45.94,44.86,1,80
2024-05-18,39,45.94,44.91,1,109
2024-05-19,39,45.94,43.27,1,93
2024-05-20,39,45.94,46.73,1,88
2024-05-21,39,57.42,54.75,0,83
2024-05-22,39,46.51,53.74,1,121
2024-05-23,39,46.51,54.63,1,108
2024-05-24,39,46.51,54.39,1,100
2024-05-25,39,46.51,56.18,1,116
2024-05-26,39,46.51,55.29,1,95
2024-05-27,39,46.51,53,1,83
2024-05-28,39,46.51,54.61,1,89
2024-05-29,39,46.51,57.69,1,98
2024-05-30,39,57.42,55.73,0,66
2024-05-31,39,57.42,54.99,0,60
2024-06-01,39,57.42,54.1,0,63
2024-06-02,39,57.42,54.91,0,80
2024-06-03,39,57.42,55.18,0,63
2024-06-04,39,57.42,56.42,0,66
2024-06-05,39,57.42,53.48,0,66
2024-06-06,39,57.42,53.1,0,62
2024-06-07,39,57.42,54.03,0,65
2024-06-08,39,57.42,54.82,0,64
2024-06-09,39,57.42,54.02,0,84
2024-06-10,39,57.42,54.74,0,63
2024-06-11,39,57.42,54.65,0,64
2024-06-12,39,57.42,54.2,0,60
2024-06-13,39,57.42,55.02,0,66
2024-06-14,39,57.42,54.32,0,56
2024-06-15,39,57.42,55.65,0,80
2024-06-16,39,57.42,56.23,0,73
2024-06-17,39,46.51,52.4,1,72
2024-06-18,39,46.51,54.92,1,91
2024-06-19,39,46.51,54.17,1,104
2024-06-20,39,46.51,56.8,1,100
2024-06-21,39,57.42,56.46,0,61
2024-06-22,39,57.42,54.44,0,57
2024-06-23,39,57.42,55.04,0,78
2024-06-24,39,57.42,55.76,0,62
2024-06-25,39,57.42,56.59,0,65
2024-06-26,39,57.42,56.83,0,81
2024-06-27,39,57.42,54.97,0,63
2024-06-28,39,57.42,54.82,0,58
2024-06-29,39,57.42,53.99,0,63
2024-06-30,39,57.42,55.52,0,90
2024-07-01,39,57.42,56.78,0,51
2024-07-02,39,57.42,54.58,0,61
2024-07-03,39,57.42,55.79,0,63
2024-07-04,39,57.42,57.04,0,72
2024-07-05,39,57.42,55.91,0,65
2024-07-06,39,57.42,54.14,0,61
2024-07-07,39,57.42,53.49,0,63
2024-07-08,39,57.42,54.12,0,50
2024-07-09,39,57.42,56.78,0,57
2024-07-10,39,57.42,41.84,0,49
2024-07-11,39,57.42,42.94,0,50
2024-07-12,39,57.42,48.56,0,56
2024-07-13,39,57.42,48.12,0,70
2024-07-14,39,57.42,45.02,0,69
2024-07-15,39,57.42,42.89,0,47
2024-07-16,39,57.42,54.24,0,66
2024-07-17,39,57.42,55.32,0,66
2024-07-18,39,57.42,55.6,0,68
2024-07-19,39,57.42,51.58,0,63
2024-07-20,39,57.42,56.26,0,73
2024-07-21,39,57.42,54.15,0,81
2024-07-22,39,57.42,55.64,0,67
2024-07-23,39,57.42,56.11,0,64
2024-07-24,39,57.42,55.34,0,67
2024-07-25,39,57.42,56.74,0,64
2024-07-26,39,57.42,54.62,0,66
2024-07-27,39,57.42,55.24,0,67
2024-07-28,39,57.42,55.17,0,81
2024-07-29,39,57.42,56.97,0,65
2024-07-30,39,57.42,57.61,0,70
2024-07-31,39,57.42,54.43,0,63
2024-08-01,39,57.42,55.47,0,72
2024-08-02,39,57.42,56.69,0,76
2024-08-03,39,57.42,54.67,0,74
2024-08-04,39,57.42,53.72,0,64
2024-08-05,39,57.42,55.04,0,52
2024-08-06,39,57.42,56.52,0,63
2024-08-07,39,57.42,56.65,0,65
2024-08-08,39,57.42,55.42,0,63
2024-08-09,39,57.42,56.52,0,86
2024-08-10,39,57.42,55.56,0,74
2024-08-11,39,57.42,55.47,0,85
2024-08-12,39,57.42,53.66,0,56
2024-08-13,39,48.23,54.04,1,77
2024-08-14,39,48.23,55.7,1,102
2024-08-15,39,48.23,55.28,1,90
2024-08-16,39,48.23,54.57,1,77
2024-08-17,39,57.42,55.13,0,80
2024-08-18,39,57.42,55.35,0,85
2024-08-19,39,57.42,55.92,0,58
2024-08-20,39,57.42,57.08,0,68
2024-08-21,39,57.42,56.4,0,72
2024-08-22,39,57.42,55.41,0,75
2024-08-23,39,57.42,55.85,0,57
2024-08-24,39,57.42,55.04,0,86
2024-08-25,39,57.42,54.32,0,91
2024-08-26,39,57.42,55.01,0,60
2024-08-27,39,57.42,54.41,0,74
2024-08-28,39,57.42,53.63,0,70
2024-08-29,39,57.42,54.33,0,62
2024-08-30,39,57.42,55.73,0,66
2024-08-31,39,57.42,55.3,0,71
2024-09-01,39,57.42,56.24,0,68
2024-09-02,39,57.42,55.22,0,80
2024-09-03,39,57.42,55.76,0,73
2024-09-04,39,57.42,55.75,0,66
2024-09-05,39,57.42,55.26,0,59
2024-09-06,39,57.42,56,0,66
2024-09-07,39,57.42,55.05,0,99
2024-09-08,39,57.42,54.28,0,74
2024-09-09,39,57.42,55.25,0,62
2024-09-10,39,57.42,55.99,0,71
2024-09-11,39,57.42,53.49,0,56
2024-09-12,39,57.42,47.08,0,67
2024-09-13,39,57.42,42.12,0,48
2024-09-14,39,57.42,49.84,0,80
2024-09-15,39,57.42,46.51,0,55
2024-09-16,39,57.42,46.47,0,47
2024-09-17,39,57.42,44.97,0,71
2024-09-18,39,57.42,53.85,0,65
2024-09-19,39,57.42,54.12,0,56
2024-09-20,39,57.42,54.86,0,72
2024-09-21,39,57.42,54.79,0,85
2024-09-22,39,57.42,55.73,0,69
2024-09-23,39,57.42,55.77,0,57
2024-09-24,39,57.42,54.86,0,65
2024-09-25,39,57.42,56.5,0,63
2024-09-26,39,57.42,56.2,0,75
2024-09-27,39,57.42,55.14,0,60
2024-09-28,39,57.42,56.78,0,80
2024-09-29,39,57.42,55.7,0,84
2024-09-30,39,57.42,55.8,0,72
2024-10-01,39,44.79,55.51,1,124
2024-10-02,39,44.79,57.48,1,118
2024-10-03,39,44.79,56.03,1,133
2024-10-04,39,44.79,57.67,1,114
2024-10-05,39,57.42,55.47,0,100
2024-10-06,39,57.42,55.53,0,90
2024-10-07,39,57.42,47.07,0,51
2024-10-08,39,57.42,46.38,0,77
2024-10-09,39,57.42,42.11,0,52
2024-10-10,39,57.42,43.39,0,55
2024-10-11,39,57.42,43.07,0,61
2024-10-12,39,57.42,45.56,0,60
2024-10-13,39,57.42,54.1,0,69
2024-10-14,39,57.42,55.68,0,65
2024-10-15,39,57.42,53.89,0,74
2024-10-16,39,57.42,56.66,0,60
2024-10-17,39,44.21,56.87,1,122
2024-10-18,39,44.21,55.46,1,125
2024-10-19,39,44.21,54.54,1,142
2024-10-20,39,44.21,55.37,1,121
2024-10-21,39,57.42,55.66,0,70
2024-10-22,39,57.42,54.96,0,66
2024-10-23,39,57.42,54.33,0,68
2024-10-24,39,57.42,56.2,0,65
2024-10-25,39,56.27,55.77,0,71
2024-10-26,39,56.27,55.19,0,85
2024-10-27,39,56.27,54.76,0,95
2024-10-28,39,56.27,57.14,0,80
2024-10-29,39,56.27,55.1,0,65
2024-10-30,39,39.95,54.52,1,152
2024-10-31,39,39.95,57.86,1,185
2024-11-01,39,39.95,55.29,1,173
2024-11-02,39,39.95,55.99,1,191
2024-11-03,39,39.95,57.75,1,207
2024-11-04,39,39.95,54.83,1,136
2024-11-05,39,39.95,55.11,1,154
2024-11-06,39,56.27,54.84,0,80
2024-11-07,39,56.27,55.13,0,83
2024-11-08,39,56.27,55.4,0,81
2024-11-09,39,56.27,54.14,0,112
2024-11-10,39,56.27,54.16,0,73
2024-11-11,39,56.27,54.95,0,74
2024-11-12,39,56.27,55.21,0,83
2024-11-13,39,56.27,55.78,0,87
2024-11-14,39,56.27,54.37,0,65
2024-11-15,39,56.27,55.58,0,91
2024-11-16,39,56.27,55.72,0,95
2024-11-17,39,56.27,55.45,0,82
2024-11-18,39,56.27,54.36,0,94
2024-11-19,39,56.27,54.66,0,88
2024-11-20,39,56.27,54.74,0,73
2024-11-21,39,56.27,55.1,0,73
2024-11-22,39,56.27,43.66,0,64
2024-11-23,39,45.02,45.14,1,154
2024-11-24,39,45.02,45.03,1,135
2024-11-25,39,45.02,46.07,1,116
2024-11-26,39,45.02,54.52,1,151
2024-11-27,39,45.02,56.6,1,142
2024-11-28,39,45.02,54.91,1,143
2024-11-29,39,56.27,55.81,0,85
2024-11-30,39,56.27,56.13,0,88
2024-12-01,39,56.27,47.6,0,92
2024-12-02,39,56.27,44.87,0,63
2024-12-03,39,56.27,44.14,0,69
2024-12-04,39,56.27,47.88,0,110
2024-12-05,39,56.27,48.85,0,106
2024-12-06,39,56.27,54.33,0,82
2024-12-07,39,56.27,53.58,0,94
2024-12-08,39,56.27,54.6,0,104
2024-12-09,39,56.27,54.79,0,62
2024-12-10,39,56.27,55.99,0,86
2024-12-11,39,56.27,57.26,0,85
2024-12-12,39,56.27,56.8,0,86
2024-12-13,39,56.27,49.26,0,100
2024-12-14,39,56.27,46.89,0,106
2024-12-15,39,56.27,48.63,0,94
2024-12-16,39,56.27,47.12,0,86
2024-12-17,39,56.27,45.6,0,73
2024-12-18,39,56.27,52.78,0,86
2024-12-19,39,56.27,52.79,0,96
2024-12-20,39,56.27,54.42,0,71
2024-12-21,39,56.27,55.87,0,105
2024-12-22,39,56.27,54.04,0,99
2024-12-23,39,56.27,55.81,0,84
2024-12-24,39,56.27,56,0,75
2024-12-25,39,56.27,55.5,0,94
2024-12-26,39,56.27,53.97,0,85
2024-12-27,39,56.27,54.88,0,95
2024-12-28,39,56.27,55.26,0,103
2024-12-29,39,56.27,57.27,0,107
2024-12-30,39,56.27,56.31,0,96
2024-12-31,39,47.27,54.62,1,102
2025-01-01,39,47.27,54.29,1,86
2025-01-02,39,47.27,54.86,1,99
2025-01-03,39,47.27,54.54,1,78
2025-01-04,39,56.27,55.59,0,89
2025-01-05,39,56.27,55.21,0,65
2025-01-06,39,56.27,55.8,0,57
2025-01-07,39,56.27,55.41,0,65
2025-01-08,39,56.27,52.21,0,47
2025-01-09,39,56.27,53.14,0,67
2025-01-10,39,56.27,55.09,0,66
2025-01-11,39,56.27,53.15,0,77
2025-01-12,39,56.27,55.64,0,79
2025-01-13,39,42.2,56.74,1,90
2025-01-14,39,42.2,54.8,1,117
2025-01-15,39,42.2,56.18,1,106
2025-01-16,39,42.2,54.23,1,124
2025-01-17,39,42.2,55.79,1,139
2025-01-18,39,42.2,44.8,1,145
2025-01-19,39,42.2,47.1,1,144
2025-01-20,39,42.2,43.83,1,99
2025-01-21,39,56.27,43.28,0,65
2025-01-22,39,56.27,47.98,0,69
2025-01-23,39,56.27,55.29,0,55
2025-01-24,39,56.27,56.03,0,66
2025-01-25,39,56.27,54.83,0,77
2025-01-26,39,56.27,55.47,0,64
2025-01-27,39,56.27,53.96,0,47
2025-01-28,39,56.27,58.01,0,73
2025-01-29,39,56.27,53.74,0,51
2025-01-30,39,56.27,57.15,0,51
2025-01-31,39,56.27,54.63,0,61
2025-02-01,39,56.27,55.01,0,65
2025-02-02,39,56.27,54.75,0,86
2025-02-03,39,56.27,54.47,0,58
2025-02-04,39,56.27,55.9,0,55
2025-02-05,39,56.27,55.36,0,65
2025-02-06,39,56.27,52.62,0,58
2025-02-07,39,56.27,52.95,0,67
2025-02-08,39,56.27,53.57,0,80
2025-02-09,39,56.27,55.89,0,87
2025-02-10,39,56.27,55.2,0,58
2025-02-11,39,56.27,56.08,0,62
2025-02-12,39,56.27,54.8,0,63
2025-02-13,39,56.27,54.57,0,65
2025-02-14,39,56.27,54.13,0,62
2025-02-15,39,56.27,54.19,0,84
2025-02-16,39,56.27,55.83,0,74
2025-02-17,39,56.27,54.13,0,57
2025-02-18,39,56.27,54.28,0,76
2025-02-19,39,56.27,54.84,0,62
2025-02-20,39,56.27,41.26,0,66
2025-02-21,39,56.27,43.81,0,51
2025-02-22,39,56.27,46.46,0,66
2025-02-23,39,56.27,54.82,0,74
2025-02-24,39,56.27,55.89,0,63
2025-02-25,39,56.27,54.95,0,76
2025-02-26,39,56.27,55.32,0,75
2025-02-27,39,56.27,55.59,0,69
2025-02-28,39,56.27,55.8,0,57
2025-03-01,39,56.27,53.83,0,71
2025-03-02,39,56.27,55.78,0,79
2025-03-03,39,56.27,54.92,0,68
2025-03-04,39,56.27,54.73,0,69
2025-03-05,39,56.27,55.47,0,58
2025-03-06,39,56.27,53.81,0,67
2025-03-07,39,56.27,53.53,0,69
2025-03-08,39,56.27,55.77,0,74
2025-03-09,39,56.27,57.1,0,84
2025-03-10,39,56.27,55.14,0,62
2025-03-11,39,56.27,57.23,0,68
2025-03-12,39,56.27,54.64,0,80
2025-03-13,39,56.27,54.95,0,65
2025-03-14,39,56.27,55.83,0,74
2025-03-15,39,56.27,55.01,0,99
2025-03-16,39,56.27,58.22,0,89
2025-03-17,39,56.27,57.21,0,70
2025-03-18,39,56.27,56.02,0,76
2025-03-19,39,56.27,53.22,0,82
2025-03-20,39,56.27,57.16,0,70
2025-03-21,39,56.27,54.72,0,59
2025-03-22,39,56.27,56.77,0,77
2025-03-23,39,56.27,54.95,0,74
2025-03-24,39,56.27,56.07,0,79
2025-03-25,39,56.27,53.98,0,59
2025-03-26,39,56.27,55.18,0,71
2025-03-27,39,56.27,54.62,0,87
2025-03-28,39,56.27,54.4,0,70
2025-03-29,39,56.27,51.81,0,86
2025-03-30,39,56.27,56.32,0,88
2025-03-31,39,57.4,54.5,0,59
2025-04-01,39,57.4,54.6,0,61
2025-04-02,39,57.4,53.53,0,61
2025-04-03,39,57.4,56.47,0,73
2025-04-04,39,57.4,56.36,0,65
2025-04-05,39,57.4,56.2,0,69
2025-04-06,39,57.4,57.02,0,87
2025-04-07,39,57.4,43.22,0,52
2025-04-08,39,57.4,44.89,0,74
2025-04-09,39,48.21,44.69,1,107
2025-04-10,39,48.21,47.29,1,89
2025-04-11,39,48.21,53.46,1,113
2025-04-12,39,48.21,54.73,1,122
2025-04-13,39,48.21,55.54,1,104
2025-04-14,39,48.21,55.43,1,93
2025-04-15,39,57.4,54.59,0,60
2025-04-16,39,57.4,54.97,0,74
2025-04-17,39,57.4,53.37,0,64
2025-04-18,39,57.4,56.59,0,67
2025-04-19,39,57.4,55.87,0,91
2025-04-20,39,57.4,56.67,0,77
2025-04-21,39,57.4,54.2,0,63
2025-04-22,39,57.4,54.17,0,67
2025-04-23,39,57.4,52.85,0,57
2025-04-24,39,57.4,55.54,0,81
2025-04-25,39,57.4,54.99,0,64
2025-04-26,39,57.4,54.59,0,70
2025-04-27,39,57.4,54.3,0,99
2025-04-28,39,57.4,55.66,0,68
2025-04-29,39,57.4,55.62,0,72
2025-04-30,39,57.4,56.64,0,59
2025-05-01,39,57.4,54.87,0,80
2025-05-02,39,57.4,54.44,0,73
2025-05-03,39,57.4,54.66,0,87
2025-05-04,39,57.4,53.85,0,79
2025-05-05,39,57.4,56.93,0,71
2025-05-06,39,57.4,52.88,0,71
2025-05-07,39,57.4,55.03,0,72
2025-05-08,39,57.4,54.84,0,93
2025-05-09,39,57.4,56.25,0,66
2025-05-10,39,57.4,54.39,0,90
2025-05-11,39,57.4,55.23,0,75
2025-05-12,39,57.4,53.64,0,53
2025-05-13,39,57.4,55.78,0,58
2025-05-14,39,57.4,53.66,0,74
2025-05-15,39,57.4,56.37,0,81
2025-05-16,39,57.4,55,0,89
2025-05-17,39,57.4,54.23,0,79
2025-05-18,39,57.4,55.14,0,70
2025-05-19,39,57.4,56.06,0,80
2025-05-20,39,57.4,55.02,0,72
2025-05-21,39,57.4,55.4,0,79
2025-05-22,39,57.4,55.55,0,77
2025-05-23,39,57.4,57.26,0,65
2025-05-24,39,42.47,54.52,1,123
2025-05-25,39,42.47,54.39,1,174
2025-05-26,39,42.47,54.88,1,109
2025-05-27,39,42.47,52.68,1,153
2025-05-28,39,42.47,54.98,1,142
2025-05-29,39,42.47,54.44,1,160
2025-05-30,39,42.47,56.24,1,151
2025-05-31,39,42.47,56.76,1,138
2025-06-01,39,57.4,54.31,0,106
2025-06-02,39,57.4,55.06,0,60
2025-06-03,39,57.4,55.63,0,76
2025-06-04,39,57.4,57.43,0,74
2025-06-05,39,57.4,54.89,0,76
2025-06-06,39,57.4,55.52,0,67
2025-06-07,39,41.9,54.57,1,175
2025-06-08,39,41.9,53.27,1,165
2025-06-09,39,41.9,56.55,1,139
2025-06-10,39,41.9,56.27,1,144
2025-06-11,39,41.9,56.65,1,135
2025-06-12,39,41.9,54.96,1,116
2025-06-13,39,57.4,56.3,0,58
2025-06-14,39,57.4,55.59,0,76
2025-06-15,39,57.4,56.56,0,73
2025-06-16,39,57.4,54.17,0,67
2025-06-17,39,57.4,57.69,0,84
2025-06-18,39,57.4,54.5,0,71
2025-06-19,39,57.4,53.48,0,65
2025-06-20,39,57.4,52.43,0,78
2025-06-21,39,57.4,56.05,0,88
2025-06-22,39,57.4,55,0,86
2025-06-23,39,57.4,54.74,0,49
2025-06-24,39,57.4,55.92,0,69
2025-06-25,39,57.4,56.05,0,73
2025-06-26,39,57.4,54.73,0,63
2025-06-27,39,57.4,53.65,0,63
2025-06-28,39,57.4,56.07,0,78
2025-06-29,39,57.4,54.11,0,81
2025-06-30,39,57.4,54.86,0,78
2025-07-01,39,57.4,56.05,0,71
2025-07-02,39,57.4,54.4,0,55
2025-07-03,39,57.4,54.78,0,65
2025-07-04,39,57.4,54.52,0,60
2025-07-05,39,57.4,54.18,0,94
2025-07-06,39,57.4,54.99,0,73
2025-07-07,39,57.4,55.94,0,63
2025-07-08,39,57.4,53.96,0,74
2025-07-09,39,57.4,53.89,0,75
2025-07-10,39,57.4,55.33,0,73
2025-07-11,39,57.4,54.79,0,69
2025-07-12,39,57.4,54.74,0,80
2025-07-13,39,40.75,55.78,1,141
2025-07-14,39,40.75,54.97,1,140
2025-07-15,39,40.75,54.61,1,175
